ano,sigla_uf,id_municipio,id_escola,rede,ensino,anos_escolares,taxa_aprovacao,indicador_rendimento,nota_saeb_matematica,nota_saeb_lingua_portuguesa,nota_saeb_media_padronizada,ideb,projecao
2019,GO,5200829,52082890,municipal,fundamental,iniciais (1-5),80.3,0.71137798,214.33,197.8,5.6506839,4.0,5.6
2019,MG,3111309,31234869,municipal,fundamental,iniciais (1-5),100.0,1.0,241.36,241.33,6.958169,7.0,5.6
2019,CE,2304400,23072180,municipal,fundamental,iniciais (1-5),98.9,0.99194902,204.47,211.6,5.7134252,5.7,5.9
2019,CE,2314102,23014920,municipal,fundamental,iniciais (1-5),100.0,1.0,248.35,229.78,6.881557,6.9,5.4
2019,MG,3110004,31235547,municipal,fundamental,iniciais (1-5),96.8,0.96722001,228.47,213.1,6.198904,6.0,6.0
2019,CE,2302404,23096764,municipal,fundamental,iniciais (1-5),90.5,0.882191,215.91,213.94,5.9746628,5.3,
2019,SP,3507803,35207421,municipal,fundamental,iniciais (1-5),99.3,0.99275702,243.13,228.21,6.7534022,6.7,7.1
2019,RR,1400456,14002183,municipal,fundamental,iniciais (1-5),93.8,0.92425501,203.21,189.07,5.2797432,4.9,
2019,SP,3502002,35067374,municipal,fundamental,iniciais (1-5),96.2,0.96403497,236.82,219.66,6.4775181,6.2,6.5
2019,PB,2501302,25084380,municipal,fundamental,iniciais (1-5),77.1,0.726924,157.58,151.61,3.7280321,2.7,4.5
2019,SC,4212809,42071240,municipal,fundamental,iniciais (1-5),99.2,0.992374,243.64,235.82,6.9014978,6.8,7.0
2019,SP,3519709,35080974,municipal,fundamental,iniciais (1-5),97.0,0.97001898,219.74,216.0,6.084837,5.9,6.6
2019,SP,3516408,35464077,municipal,fundamental,iniciais (1-5),100.0,1.0,216.03,202.17,5.7629542,5.8,5.5
2019,SP,3546801,35219997,municipal,fundamental,iniciais (1-5),97.7,0.97787702,244.47,225.99,6.73842,6.6,6.2
2019,MG,3160306,31243965,municipal,fundamental,iniciais (1-5),93.3,0.93345898,205.89,192.1,5.386169,5.0,
2019,SC,4205407,42000955,municipal,fundamental,iniciais (1-5),99.2,0.99169803,237.24,228.3,6.6426249,6.6,6.3
2019,MA,2102325,21274860,municipal,fundamental,iniciais (1-5),97.2,0.97600502,195.97,160.52,4.6226749,4.5,4.5
2019,PE,2606606,26146584,municipal,fundamental,iniciais (1-5),91.5,0.91663098,227.08,204.24,6.0112858,5.5,4.0
2019,GO,5213053,52096025,municipal,fundamental,iniciais (1-5),96.9,0.96684998,203.25,190.05,5.2985058,5.1,5.6
2019,MG,3139607,31044172,municipal,fundamental,iniciais (1-5),98.4,0.984945,236.8,206.72,6.2418642,6.1,6.6
2019,ES,3200805,32010028,municipal,fundamental,iniciais (1-5),100.0,1.0,239.07,208.44,6.3164568,6.3,
2019,CE,2303709,23062363,municipal,fundamental,iniciais (1-5),97.8,0.97538,196.33,186.42,5.100636,5.0,5.6
2019,AM,1302603,13030140,estadual,fundamental,iniciais (1-5),95.3,0.95018297,236.94,227.75,6.6268988,6.3,6.0
2019,PA,1502707,15545180,municipal,fundamental,iniciais (1-5),97.8,0.97611701,228.66,219.8,6.324348,6.2,6.1
2019,ES,3203346,32077432,municipal,fundamental,iniciais (1-5),92.5,0.930143,249.22,239.88,7.0818052,6.6,6.4
2019,RS,4314902,43106218,estadual,fundamental,iniciais (1-5),98.6,0.98392802,209.11,198.41,5.5621562,5.5,6.5
2019,BA,2900207,29032709,municipal,fundamental,iniciais (1-5),97.8,0.97826099,196.52,196.33,5.2844429,5.2,5.0
2019,CE,2302602,23002727,municipal,fundamental,iniciais (1-5),100.0,1.0,224.49,220.41,6.2558489,6.3,4.4
2019,RS,4302808,43027660,estadual,fundamental,iniciais (1-5),94.9,0.94642699,220.61,207.33,5.9441762,5.6,5.5
